Tanggal|KODE EFEK|Nama Saham|Haircut|Keterangan|Status
20260630|SEMA|SEMACOM INTEGRATED Tbk|30|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|ASLC|AUTOPEDIA SUKSES LESTARI Tbk|35|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|NETV|MDTV MEDIA TECHNOLOGIES Tbk|85|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|BAUT|MITRA ANGKASA SEJAHTERA Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|ENAK|CHAMP RESTO INDONESIA Tbk|85|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|NTBK|NUSATAMA BERKAH Tbk|90|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|ADCP|ADHI COMMUTER PROPERTI Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|SMKM|SUMBER MAS KONSTRUKSI Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|NANO|NANOTECH INDONESIA GLOBAL Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|STAA|SUMBER TANI AGUNG RESOURCES Tbk|25|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|BIKE|SEPEDA BERSAMA INDONESIA Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|WIRG|WIR ASIA Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|SICO|SIGMA ENERGY COMPRESSINDO Tbk|45|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|GOTO|GOTO GOJEK TOKOPEDIA Tbk|50|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|TLDN|TELADAN PRIMA AGRO Tbk|25|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|MTMH|MURNI SADAR Tbk|85|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|WINR|WINNER NUSANTARA JAYA Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|IBOS|INDO BOGA SUKSES Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|OLIV|OSCAR MITRA SUKSES SEJAHTERA Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|ASHA|CILACAP SAMUDERA FISHING INDUSTRY Tbk|85|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|SWID|SARASWANTI INDOLAND DEVELOPMENT Tbk|40|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|ARKO|ARKORA HYDRO Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|CHEM|CHEMSTAR INDONESIA Tbk|45|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|TRGU|CERESTAR INDONESIA Tbk|85|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|DEWI|DEWI SHRI FARMINDO Tbk|50|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|AXIO|TERA DATA INDONUSA Tbk|85|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|KRYA|BANGUN KARYA PERKASA JAYA Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|HATM|HABCO TRANS MARITIMA Tbk|45|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|RCCC|UTAMA RADAR CAHAYA Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|GULA|AMAN AGRINDO Tbk|45|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|JARR|JHONLIN AGRO RAYA Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|AMMS|AGUNG MENJANGAN MAS Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|RAFI|SARI KREASI BOGA Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|ELPI|PELAYARAN NASIONAL EKALYA PURNAMASARI Tbk|65|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|EURO|ESTEE GOLD FEET Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|KKES|KUSUMA KEMINDO SENTOSA Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|MORA|MORA TELEMATIKA INDONESIA Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|BUAH|SEGAR KUMALA INDONESIA Tbk|85|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|KLIN|KLINKO KARYA IMAJI Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|TOOL|ROHARTINDO NUSANTARA LUAS Tbk|85|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|CRAB|TOBA SURIMI INDUSTRIES Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|MEDS|HETZER MEDICAL INDONESIA Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|COAL|BLACK DIAMOND RESOURCES Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|PRAY|FAMON AWAL BROS SEDAYA Tbk|85|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|OMED|JAYAMAS MEDICA INDUSTRI Tbk|25|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|BELI|GLOBAL DIGITAL NIAGA Tbk|85|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|BSBK|WULANDARI BANGUN LAKSANA Tbk|90|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|MKTR|MENTHOBI KARYATAMA RAYA Tbk|65|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|CBUT|CITRA BORNEO UTAMA Tbk|85|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|PDPP|PRIMADAYA PLASTISINDO Tbk|85|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|KDTN|PURI SENTUL PERMAI Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|KETR|KETROSDEN TRIASMITRA Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|ZATA|BERSAMA ZATTA JAYA Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|NINE|TECHNO9 INDONESIA Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|MMIX|MULTI MEDIKA INTERNASIONAL Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|PADA|PERSONEL ALIH DAYA Tbk|90|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|ISAP|ISRA PRESISI INDONESIA Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|VTNY|VENTENY FORTUNA INTERNATIONAL Tbk|55|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|BEER|JOBUBU JARUM MINAHASA Tbk|80|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|CBPE|CITRA BUANA PRASIDA Tbk|85|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|ELIT|DATA SINERGITAMA JAYA Tbk|65|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|SOUL|MITRA TIRTA BUWANA Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|CBRE|CAKRA BUANA RESOURCES ENERGI Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|SUNI|SUNINDO PRATAMA Tbk|30|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|WINE|HATTEN BALI Tbk|70|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|BMBL|LAVENDER BINA CENDIKIA Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|PEVE|PENTA VALENT Tbk|85|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|LAJU|JASA BERDIKARI LOGISTICS Tbk|65|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|FWCT|WIJAYA CAHAYA TIMBER Tbk|40|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|NAYZ|HASSANA BOGA SEJAHTERA TBK|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|IRSX|AVIANA SINAR ABADI Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|CHIP|PELITA TEKNOLOGI GLOBAL Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|HALO|HALONI JANE Tbk|60|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|PACK|ABADI NUSANTARA HIJAU INVESTAMA Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|VAST|VASTLAND INDONESIA Tbk|30|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|KING|HOFFMEN CLEANINDO Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|PGEO|PERTAMINA GEOTHERMAL ENERGY Tbk|35|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|FUTR|FUTURA ENERGI GLOBAL Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|HILL|HILLCON Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|BDKR|BERDIKARI PONDASI PERKASA Tbk|50|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|PTMP|MITRA PACK Tbk|85|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|CUAN|PETRINDO JAYA KREASI Tbk|65|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|SAGE|SAPTAUSAHA GEMILANGINDAH Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|TRON|TEKNOLOGI KARYA DIGITAL NUSA Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|NSSS|NUSANTARA SAWIT SEJAHTERA Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|GTRA|GRAHAPRIMA SUKSESMANDIRI Tbk|65|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|HAJJ|ARSY BUANA TRAVELINDO Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|PIPA|MULTI MAKMUR LEMINDO Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|NCKL|TRIMEGAH BANGUN PERSADA Tbk|25|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|AWAN|ERA DIGITAL MEDIA Tbk|65|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|MBMA|MERDEKA BATTERY MATERIALS Tbk|40|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|MENN|MENN TEKNOLOGI INDONESIA Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|DOOH|ERA MEDIA SEJAHTERA Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|JATI|INFORMASI TEKNOLOGI INDONESIA Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|TYRE|KING TIRE INDONESIA Tbk|85|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|RAAM|TRIPAR MULTIVSION PLUS Tbk|70|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|MPXL|MPX LOGISTICS INTERNATIONAL Tbk|50|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|SMIL|SARANA MITRA LUAS Tbk|70|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|MAXI|MAXINDO KARYA ANUGERAH Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|KLAS|PELAYARAN KURNIA LAUTAN SEMESTA Tbk|35|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|VKTR|VKTR TEKNOLOGI MOBILITAS Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|RELF|GRAHA MITRA ASIA Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|AMMN|AMMAN MINERAL INTERNASIONAL Tbk|30|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|CRSN|CARSURIN Tbk|25|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|TGUK|PLATINUM WAHAB NUSANTARA Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|GRPM|GRAHA PRIMA MENTARI Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|WIDI|WIDIANT JAYA KRENINDO Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|INET|SINERGI INTI ANDALAN PRIMA Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|MAHA|MANDIRI HERINDO ADIPERKASA Tbk|35|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|RMKO|ROYALTAMA MULIA KONTRAKTORINDO Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|CNMA|NUSANTARA SEJAHTERA RAYA Tbk|20|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|HBAT|MINAHASA MEMBANGUN HEBAT Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|FOLK|MULTI GARAM UTAMA Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|ERAL|SINAR EKA SELARAS Tbk|20|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|GRIA|INGRIA PRATAMA CAPITALINDO Tbk|75|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|CYBR|ITSEC ASIA Tbk|40|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|PPRI|PAPEROCKS INDONESIA Tbk|55|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|MSIE|MULTISARANA INTAN EDUKA Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|HUMI|HUMPUSS MARITIM INTERNASIONAL Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|MUTU|MUTUAGUNG LESTARI Tbk|25|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|LMAX|LUPROMAX PELUMAS INDONESIA Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|RSCH|CHARLIE HOSPITAL SEMARANG Tbk|35|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|BABY|MULTITREND INDO Tbk|75|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|AEGS|ANUGERAH SPAREPARTS SEJAHTERA Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|IOTF|SUMBER SINERGI MAKMUR Tbk|60|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|KOCI|KOKOH EXA NUSANTARA Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|BREN|BARITO RENEWABLES ENERGY Tbk|80|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|PTPS|PULAU SUBUR Tbk|90|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|STRK|LOVINA BEACH BREWERY Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|KOKA|KOKA INDONESIA Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|LOPI|LOGISTICSPLUS INTERNATIONAL Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|UDNG|AGRO BAHARI NUSANTARA Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|MSTI|MASTERSYSTEM INFOTAMA Tbk|15|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|RGAS|KIAN SANTANG MULIATAMA Tbk|35|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|IKPM|IKAPHARMINDO PUTRAMAS Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|AYAM|JANU PUTRA SEJAHTERA Tbk|85|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|SURI|MAJA AGUNG LATEXINDO Tbk|70|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|ASLI|ASRI KARYA LESTARI Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|CGAS|CITRA NUSANTARA GEMILANG Tbk|70|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|NICE|ADHI KARTIKO PRATAMA Tbk|50|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|MSJA|MULTI SPUNINDO JAYA Tbk|35|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|SMLE|SINERGI MULTI LESTARINDO Tbk|90|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|ACRO|SAMCRO HYOSUNG ADILESTARI Tbk|40|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|MANG|MANGGUNG POLAHRAYA Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|GRPH|GRIPTHA PUTRA PERSADA Tbk|70|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|SMGA|SUMBER MINERAL GLOBAL ABADI Tbk|30|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|ALII|ANCARA LOGISTICS INDONESIA Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|MPIX|MITRA PEDAGANG INDONESIA Tbk|45|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|TOSK|TOPINDO SOLUSI KOMUNIKA Tbk|75|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|UNTD|TERANG DUNIA INTERNUSA Tbk|30|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|MEJA|HARTA DJAYA KARYA Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|MKAP|MULTIKARYA ASIA PASIFIK RAYA Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|LIVE|HOMECO VICTORIA MAKMUR Tbk|75|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|HYGN|ECOCARE INDO PASIFIK Tbk|85|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|BAIK|BERSAMA MENCAPAI PUNCAK Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|VISI|SATU VISI PUTRA Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|AREA|DUNIA VIRTUAL ONLINE Tbk|80|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|ATLA|ATLANTIS SUBSEA INDONESIA Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|MHKI|MULTI HANNA KREASINDO Tbk|50|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|DATA|REMALA ABADI Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|SOLA|XOLARE RCR ENERGY Tbk|95|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|BATR|BENTENG API TECHNIC Tbk|25|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|SPRE|SORAYA BERJAYA INDONESIA Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|PART|CIPTA PERDANA LANCAR Tbk|40|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|ISEA|INDO AMERICAN SEAFOODS Tbk|60|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|BLES|SUPERIOR PRIMA SUKSES Tbk|25|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|GOLF|INTRA GOLFLINK RESORTS Tbk|40|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|GUNA|GUNANUSA ERAMANDIRI Tbk|85|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|LABS|UBC MEDICAL INDONESIA Tbk|55|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|DOSS|GLOBAL SUKSES DIGITAL Tbk|70|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|NEST|ESTA INDONESIA Tbk|50|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|PTMR|MASTER PRINT Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|VERN|VERONA INDAH PICTURES Tbk|60|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|DAAZ|DAAZ BARA LESTARI Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|BOAT|NEWPORT MARINE SERVICES Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|NAIK|ADIWARNA ANUGERAH ABADI Tbk|50|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|AADI|ADARO ANDALAN INDONESIA Tbk|20|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|MDIY|DAYA INTIGUNA YASA Tbk|30|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|KSIX|KENTANIX SUPRA INTERNATIONAL Tbk|50|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|YOII|ASURANSI DIGITAL BERSAMA Tbk|25|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|RATU|RAHARJA ENERGI CEPU Tbk|80|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|BRRC|RAJA ROTI CEMERLANG Tbk|75|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|HGII|HERO GLOBAL INVESTMENT Tbk|20|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|DGWG|DELTA GIRI WACANA Tbk|35|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|CBDK|BANGUN KOSAMBI SUKSES Tbk|60|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|OBAT|BRIGIT BIOFARMAKA TEKNOLOGI Tbk|65|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|MINE|SINAR TERANG MANDIRI Tbk|85|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
